,id,title,tags
669,tt7504818,Ron's Gone Wrong,"['The', 'story', 'of', 'Barney,', 'an', 'awkward', 'middle-schooler', 'and', 'Ron,', 'his', 'new', 'walking,', 'talking,', 'digitally-connected', 'device.', ""Ron's"", 'malfunctions', 'set', 'against', 'the', 'backdrop', 'of', 'the', 'social', 'media', 'age', 'launch', 'them', 'on', 'a', 'journey', 'to', 'learn', 'about', 'true', 'friendship.', 'JackDylanGrazer', 'ZachGalifianakis', 'EdHelms', 'OliviaColman', 'SarahSmith', 'Jean-PhilippeVine', 'OctavioE.Rodriguez']"
675,tt2338151,PK,"['An', 'alien', 'on', 'Earth', 'loses', 'the', 'only', 'device', 'he', 'can', 'use', 'to', 'communicate', 'with', 'his', 'spaceship.', 'His', 'innocent', 'nature', 'and', 'child-like', 'questions', 'force', 'the', 'country', 'to', 'evaluate', 'the', 'impact', 'of', 'there', 'religious', 'views', 'on', 'there', 'people.', 'AamirKhan', 'AnushkaSharma', 'SanjayDutt', 'BomanIrani', 'RajkumarHirani']"
678,tt18689424,Batman v Superman: Dawn of Justice (Ultimate Edition),"['Batman', 'is', 'manipulated', 'by', 'Lex', 'Luthor', 'to', 'fear', 'Superman.', 'Superman´s', 'existence', 'is', 'meanwhile', 'dividing', 'the', 'world', 'and', 'he', 'is', 'framed', 'for', 'murder', 'during', 'an', 'international', 'crisis.', 'The', 'heroes', 'clash', 'and', 'force', 'the', 'neutral', 'Wonder', 'Woman', 'to', 'reemerge.', 'AmyAdams', 'BenAffleck', 'HenryCavill', 'JesseEisenberg', 'ZackSnyder']"
686,tt6304046,Thelma,"['A', 'confused', 'religious', 'girl', 'tries', 'to', 'deny', 'her', 'feelings', 'for', 'a', 'female', 'friend', ""who's"", 'in', 'love', 'with', 'her.', 'This', 'causes', 'her', 'suppressed', 'subconsciously-controlled', 'psychokinetic', 'powers', 'to', 'reemerge', 'with', 'devastating', 'results.', 'EiliHarboe', 'KayaWilkins', 'HenrikRafaelsen', 'EllenDorritPetersen', 'JoachimTrier']"
690,tt0088172,Starman,"['An', 'alien', 'takes', 'the', 'form', 'of', 'a', 'young', 'Wisconsin', ""widow's"", 'husband', 'and', 'makes', 'her', 'drive', 'him', 'to', 'his', 'departure', 'point', 'in', 'Arizona.', 'Distrustful', 'government', 'agents,', 'along', 'with', 'a', 'more', 'ambivalent', 'scientist,', 'give', 'pursuit', 'in', 'hopes', 'of', 'intercepting', 'them.', 'JeffBridges', 'KarenAllen', 'CharlesMartinSmith', 'RichardJaeckel', 'JohnCarpenter']"
691,tt0052948,Journey to the Center of the Earth,"['An', 'Edinburgh', 'professor', 'and', 'assorted', 'colleagues', 'follow', 'an', ""explorer's"", 'trail', 'down', 'an', 'extinct', 'Icelandic', 'volcano', 'to', 'the', ""earth's"", 'center.', 'JamesMason', 'PatBoone', 'ArleneDahl', 'DianeBaker', 'HenryLevin']"
699,tt0024216,King Kong,"['A', 'film', 'crew', 'goes', 'to', 'a', 'tropical', 'island', 'for', 'an', 'exotic', 'location', 'shoot', 'and', 'discovers', 'a', 'colossal', 'ape', 'who', 'takes', 'a', 'shine', 'to', 'their', 'female', 'blonde', 'star.', 'He', 'is', 'then', 'captured', 'and', 'brought', 'back', 'to', 'New', 'York', 'City', 'for', 'public', 'exhibition.', 'FayWray', 'RobertArmstrong', 'BruceCabot', 'FrankReicher', 'MerianC.Cooper', 'ErnestB.Schoedsack']"
711,tt0054387,The Time Machine,"['A', ""man's"", 'vision', 'for', 'a', 'utopian', 'society', 'is', 'disillusioned', 'when', 'travelling', 'forward', 'into', 'time', 'reveals', 'a', 'dark', 'and', 'dangerous', 'society.', 'RodTaylor', 'AlanYoung', 'YvetteMimieux', 'SebastianCabot', 'GeorgePal']"
724,tt0043456,The Day the Earth Stood Still,"['An', 'alien', 'lands', 'in', 'Washington,', 'D.C.', 'and', 'tells', 'the', 'people', 'of', 'Earth', 'that', 'they', 'must', 'live', 'peacefully', 'or', 'be', 'destroyed', 'as', 'a', 'danger', 'to', 'other', 'planets.', 'MichaelRennie', 'PatriciaNeal', 'HughMarlowe', 'SamJaffe', 'RobertWise']"
728,tt0044121,The Thing from Another World,"['Scientists', 'and', 'American', 'Air', 'Force', 'officials', 'fend', 'off', 'a', 'bloodthirsty', 'alien', 'organism', 'while', 'at', 'a', 'remote', 'arctic', 'outpost.', 'KennethTobey', 'MargaretSheridan', 'JamesArness', 'RobertCornthwaite', 'ChristianNyby', 'HowardHawks']"
737,tt0139809,The Thirteenth Floor,"['A', 'computer', 'scientist', 'running', 'a', 'virtual', 'reality', 'simulation', 'of', '1937', 'becomes', 'the', 'primary', 'suspect', 'when', 'his', 'colleague', 'and', 'mentor', 'is', 'murdered.', 'CraigBierko', 'GretchenMol', 'ArminMueller-Stahl', ""VincentD'Onofrio"", 'JosefRusnak']"
738,tt1439572,Perfect Sense,"['A', 'chef', 'and', 'a', 'scientist', 'fall', 'in', 'love', 'as', 'an', 'epidemic', 'begins', 'to', 'rob', 'people', 'of', 'their', 'sensory', 'perceptions.', 'EwanMcGregor', 'EvaGreen', 'LaurenTempany', 'ConnieNielsen', 'DavidMackenzie']"
743,tt0089885,Re-Animator,"['After', 'an', 'odd', 'new', 'medical', 'student', 'arrives', 'on', 'campus,', 'a', 'dedicated', 'local', 'and', 'his', 'girlfriend', 'become', 'involved', 'in', 'bizarre', 'experiments', 'centering', 'around', 'the', 're-animation', 'of', 'dead', 'tissue.', 'JeffreyCombs', 'BruceAbbott', 'BarbaraCrampton', 'DavidGale', 'StuartGordon']"
744,tt0120902,The X Files,"['Mulder', 'and', 'Scully', 'must', 'fight', 'the', 'government', 'in', 'a', 'conspiracy', 'and', 'find', 'the', 'truth', 'about', 'an', 'alien', 'colonization', 'of', 'Earth.', 'DavidDuchovny', 'GillianAnderson', 'JohnNeville', 'WilliamB.Davis', 'RobBowman']"
749,tt0092007,Star Trek IV: The Voyage Home,"['To', 'save', 'Earth', 'from', 'an', 'alien', 'probe,', 'Admiral', 'James', 'T.', 'Kirk', 'and', 'his', 'fugitive', 'crew', 'go', 'back', 'in', 'time', 'to', 'San', 'Francisco', 'in', '1986', 'to', 'retrieve', 'the', 'only', 'beings', 'who', 'can', 'communicate', 'with', 'it:', 'humpback', 'whales.', 'WilliamShatner', 'LeonardNimoy', 'DeForestKelley', 'JamesDoohan', 'LeonardNimoy']"
750,tt0272152,K-PAX,"['PROT', 'is', 'a', 'patient', 'at', 'a', 'mental', 'hospital', 'who', 'claims', 'to', 'be', 'from', 'a', 'faraway', 'planet', 'named', 'K-PAX.', 'His', 'psychiatrist', 'tries', 'to', 'help', 'him,', 'only', 'to', 'begin', 'to', 'doubt', 'his', 'own', 'explanations.', 'KevinSpacey', 'JeffBridges', 'MaryMcCormack', 'AlfreWoodard', 'IainSoftley']"
764,tt0085407,The Dead Zone,"['A', 'man', 'awakens', 'from', 'a', 'coma', 'to', 'discover', 'he', 'has', 'a', 'psychic', 'ability.', 'ChristopherWalken', 'BrookeAdams', 'TomSkerritt', 'HerbertLom', 'DavidCronenberg']"
767,tt0046672,"20,000 Leagues Under the Sea","['A', 'ship', 'sent', 'to', 'investigate', 'a', 'wave', 'of', 'mysterious', 'sinkings', 'encounters', 'the', 'advanced', 'submarine,', 'the', 'Nautilus,', 'commanded', 'by', 'Captain', 'Nemo.', 'KirkDouglas', 'JamesMason', 'PaulLukas', 'PeterLorre', 'RichardFleischer']"
768,tt0169858,Neon Genesis Evangelion: The End of Evangelion,"['Concurrent', 'theatrical', 'ending', 'of', 'the', 'TV', 'series', 'Neon', 'Genesis', 'Evangelion', '(1995).', 'MegumiOgata', 'MegumiHayashibara', 'YûkoMiyamura', 'KotonoMitsuishi', 'HideakiAnno', 'KazuyaTsurumaki']"
773,tt3042408,Who Am I,"['Benjamin,', 'a', 'young', 'German', 'computer', 'whiz,', 'is', 'invited', 'to', 'join', 'a', 'subversive', 'hacker', 'group', 'that', 'wants', 'to', 'be', 'noticed', 'on', 'the', ""world's"", 'stage.', 'TomSchilling', ""ElyasM'Barek"", 'WotanWilkeMöhring', 'AntoineMonotJr.', 'BaranboOdar']"
782,tt0077269,The Boys from Brazil,"['A', 'Nazi', 'hunter', 'in', 'Paraguay', 'discovers', 'a', 'sinister', 'and', 'bizarre', 'plot', 'to', 'rekindle', 'the', 'Third', 'Reich.', 'GregoryPeck', 'LaurenceOlivier', 'JamesMason', 'LilliPalmer', 'FranklinJ.Schaffner']"
786,tt0084649,The Secret of NIMH,"['To', 'save', 'her', 'ill', 'son,', 'a', 'field', 'mouse', 'must', 'seek', 'the', 'aid', 'of', 'a', 'colony', 'of', 'rats,', 'with', 'whom', 'she', 'has', 'a', 'deeper', 'link', 'than', 'she', 'suspected.', 'ElizabethHartman', 'DerekJacobi', 'DomDeLuise', 'ArthurMalet', 'DonBluth']"
787,tt0070544,Fantastic Planet,"['On', 'a', 'faraway', 'planet', 'where', 'blue', 'giants', 'rule,', 'oppressed', 'humanoids', 'rebel', 'against', 'their', 'machine-like', 'leaders.', 'BarryBostwick', 'JenniferDrake', 'EricBaugin', 'JeanTopart', 'RenéLaloux']"
788,tt0212712,2046,"['Several', 'women', 'enter', 'a', 'science', 'fiction', ""author's"", 'life', 'over', 'the', 'course', 'of', 'a', 'few', 'years,', 'after', 'the', 'author', 'has', 'lost', 'the', 'woman', 'he', 'considers', 'his', 'one', 'true', 'love.', 'TonyChiu-WaiLeung', 'ZiyiZhang', 'FayeWong', 'GongLi', 'Kar-WaiWong']"
793,tt0366627,The Jacket,"['A', 'Gulf', 'war', 'veteran', 'is', 'wrongly', 'sent', 'to', 'a', 'mental', 'institution', 'for', 'insane', 'criminals,', 'where', 'he', 'becomes', 'the', 'object', 'of', 'a', ""doctor's"", 'experiments,', 'and', 'his', 'life', 'is', 'completely', 'affected', 'by', 'them.', 'AdrienBrody', 'KeiraKnightley', 'DanielCraig', 'KrisKristofferson', 'JohnMaybury']"
797,tt0125659,Open Your Eyes,"['A', 'very', 'handsome', 'man', 'finds', 'the', 'love', 'of', 'his', 'life,', 'but', 'he', 'suffers', 'an', 'accident', 'and', 'needs', 'to', 'have', 'his', 'face', 'rebuilt', 'by', 'surgery', 'after', 'it', 'is', 'severely', 'disfigured.', 'EduardoNoriega', 'PenélopeCruz', 'CheteLera', 'FeleMartínez', 'AlejandroAmenábar']"
800,tt0021884,Frankenstein,"['Dr.', 'Frankenstein', 'dares', 'to', 'tamper', 'with', 'life', 'and', 'death', 'by', 'creating', 'a', 'human', 'monster', 'out', 'of', 'lifeless', 'body', 'parts.', 'ColinClive', 'MaeClarke', 'BorisKarloff', 'JohnBoles', 'JamesWhale']"
804,tt0046534,The War of the Worlds,"['A', 'small', 'town', 'in', 'California', 'is', 'attacked', 'by', 'Martians,', 'beginning', 'a', 'worldwide', 'invasion.', 'GeneBarry', 'AnnRobinson', 'LesTremayne', 'RobertCornthwaite', 'ByronHaskin']"
811,tt0312004,The Curse of the Were-Rabbit,"['Wallace', 'and', 'his', 'loyal', 'dog,', 'Gromit,', 'set', 'out', 'to', 'discover', 'the', 'mystery', 'behind', 'the', 'garden', 'sabotage', 'that', 'plagues', 'their', 'village', 'and', 'threatens', 'the', 'annual', 'giant', 'vegetable', 'growing', 'contest.', 'PeterSallis', 'HelenaBonhamCarter', 'RalphFiennes', 'PeterKay', 'SteveBox', 'NickPark']"
822,tt0049366,Invasion of the Body Snatchers,"['A', 'small-town', 'doctor', 'learns', 'that', 'the', 'population', 'of', 'his', 'community', 'is', 'being', 'replaced', 'by', 'emotionless', 'alien', 'duplicates.', 'KevinMcCarthy', 'DanaWynter', 'LarryGates', 'KingDonovan', 'DonSiegel']"
837,tt0053137,On the Beach,"['After', 'a', 'global', 'nuclear', 'war,', 'the', 'residents', 'of', 'Australia', 'must', 'come', 'to', 'terms', 'with', 'the', 'fact', 'that', 'all', 'life', 'will', 'be', 'destroyed', 'in', 'a', 'matter', 'of', 'months.', 'GregoryPeck', 'AvaGardner', 'FredAstaire', 'AnthonyPerkins', 'StanleyKramer']"
841,tt0060390,Fahrenheit 451,"['In', 'an', 'oppressive', 'future,', 'a', 'fireman', 'whose', 'duty', 'is', 'to', 'destroy', 'all', 'books', 'begins', 'to', 'question', 'his', 'task.', 'OskarWerner', 'JulieChristie', 'CyrilCusack', 'AntonDiffring', 'FrançoisTruffaut']"
846,tt0480669,Timecrimes,"['A', 'man', 'accidentally', 'gets', 'into', 'a', 'time', 'machine', 'and', 'travels', 'back', 'in', 'time', 'nearly', 'an', 'hour.', 'Finding', 'himself', 'will', 'be', 'the', 'first', 'of', 'a', 'series', 'of', 'disasters', 'of', 'unforeseeable', 'consequences.', 'KarraElejalde', 'CandelaFernández', 'BárbaraGoenaga', 'NachoVigalondo', 'NachoVigalondo']"
849,tt9495224,Black Mirror: Bandersnatch,"['A', 'young', 'programmer', 'starts', 'to', 'question', 'reality', 'when', 'he', 'adapts', 'a', 'mad', ""writer's"", 'fantasy', 'novel', 'into', 'a', 'video', 'game.', 'FionnWhitehead', 'CraigParkinson', 'AliceLowe', 'AsimChaudhry', 'DavidSlade']"
860,tt2756032,The One I Love,"['A', 'troubled', 'couple', 'vacate', 'to', 'a', 'beautiful', 'getaway,', 'but', 'bizarre', 'circumstances', 'further', 'complicate', 'their', 'situation.', 'MarkDuplass', 'ElisabethMoss', 'TedDanson', 'KianaCason', 'CharlieMcDowell']"
887,tt0093185,The Hidden,"['A', 'cop', 'and', 'an', 'FBI', 'agent', 'race', 'for', 'answers', 'after', 'law', 'abiding', 'people', 'suddenly', 'become', 'violent', 'criminals.', 'KyleMacLachlan', 'MichaelNouri', 'ClaudiaChristian', 'ClarenceFelder', 'JackSholder']"
908,tt0080025,Time After Time,"['H.G.', 'Wells', 'pursues', 'Jack', 'the', 'Ripper', 'to', 'the', '20th', 'Century', 'when', 'the', 'serial', 'murderer', 'uses', 'the', 'future', ""writer's"", 'time', 'machine', 'to', 'escape', 'his', 'time', 'period.', 'MalcolmMcDowell', 'MarySteenburgen', 'DavidWarner', 'CharlesCioffi', 'NicholasMeyer']"
920,tt7961060,Dragon Ball Super: Broly,"['Goku', 'and', 'Vegeta', 'encounter', 'Broly,', 'a', 'Saiyan', 'warrior', 'unlike', 'any', 'fighter', ""they've"", 'faced', 'before.', 'MasakoNozawa', 'AyaHisakawa', 'RyôHorikawa', 'ToshioFurukawa', 'TatsuyaNagamine']"
921,tt13087796,I'm Your Man,"['In', 'order', 'to', 'obtain', 'research', 'funds', 'for', 'her', 'studies,', 'a', 'scientist', 'accepts', 'an', 'offer', 'to', 'participate', 'in', 'an', 'extraordinary', 'experiment:', 'for', 'three', 'weeks,', 'she', 'is', 'to', 'live', 'with', 'a', 'humanoid', 'robot,', 'created', 'to', 'make', 'her', 'happy.', 'MarenEggert', 'DanStevens', 'SandraHüller', 'HansLöw', 'MariaSchrader']"
922,tt0066769,The Andromeda Strain,"['A', 'team', 'of', 'top', 'scientists', 'work', 'feverishly', 'in', 'a', 'secret,', 'state-of-the-art', 'laboratory', 'to', 'discover', 'what', 'has', 'killed', 'the', 'citizens', 'of', 'a', 'small', 'town', 'and', 'learn', 'how', 'this', 'deadly', 'contagion', 'can', 'be', 'stopped.', 'JamesOlson', 'ArthurHill', 'DavidWayne', 'KateReid', 'RobertWise']"
932,tt13544716,My Hero Academia: World Heroes' Mission,"['When', 'a', 'cult', 'of', 'terrorists', 'ruins', 'a', 'city', 'by', 'releasing', 'a', 'toxin', 'that', 'causes', ""people's"", 'abilities', 'to', 'spiral', 'out', 'of', 'control,', ""Japan's"", 'greatest', 'heroes', 'spread', 'around', 'the', 'world', 'in', 'an', 'attempt', 'to', 'track', 'down', 'the', 'mastermind', 'and', 'put', 'him', 'to', 'justice.', 'DaikiYamashita', 'NobuhikoOkamoto', 'YûkiKaji', 'TetsuInada', 'KenjiNagasaki']"
948,tt14145426,Beavis and Butt-Head Do the Universe,"['After', 'a', '""creative""', 'judge', 'sentences', 'them', 'to', 'space', 'camp,', 'a', 'black', 'hole', 'sends', 'our', 'adolescent', 'heroes', '24', 'years', 'into', 'the', 'modern', 'future', 'where', 'the', 'duo', 'misuse', 'iPhones,', 'embark', 'on', 'a', 'quest', 'to', 'score,', 'and', 'become', 'targets', 'of', 'the', 'Deep', 'State.', 'MikeJudge', 'GaryCole', 'NatFaxon', 'ChiMcBride', 'AlbertCalleros', 'JohnRice']"
949,tt20724032,Free LSD,"['An', 'elderly', 'sex', 'shop', ""owner's"", 'attraction', 'to', 'a', 'younger', 'woman', 'leads', 'him', 'to', 'an', 'erectile', 'dysfunction', 'doctor', 'whose', 'treatment', 'reveals', 'an', 'alluring', 'but', 'treacherous', 'alternate', 'reality.', 'KeithMorris', 'DimitriCoats', 'AutryFulbrightII', 'DHPeligro', 'DimitriCoats']"
952,tt0024184,The Invisible Man,"['A', 'scientist', 'finds', 'a', 'way', 'of', 'becoming', 'invisible,', 'but', 'in', 'doing', 'so,', 'he', 'becomes', 'murderously', 'insane.', 'ClaudeRains', 'GloriaStuart', 'WilliamHarrigan', 'HenryTravers', 'JamesWhale']"
957,tt0062168,Quatermass and the Pit,"['A', 'mysterious', 'artifact', 'is', 'unearthed', 'in', 'London,', 'and', 'famous', 'scientist', 'Bernard', 'Quatermass', 'is', 'called', 'in', 'to', 'divine', 'its', 'origins', 'and', 'explain', 'its', 'strange', 'effects', 'on', 'people.', 'JamesDonald', 'AndrewKeir', 'BarbaraShelley', 'JulianGlover', 'RoyWardBaker']"
959,tt0047573,Them!,"['The', 'earliest', 'atomic', 'tests', 'in', 'New', 'Mexico', 'cause', 'common', 'ants', 'to', 'mutate', 'into', 'giant', 'man-eating', 'monsters', 'that', 'threaten', 'civilization.', 'JamesWhitmore', 'EdmundGwenn', 'JoanWeldon', 'JamesArness', 'GordonDouglas']"
979,tt16531614,Aliens Abducted My Parents and Now I Feel Kinda Left Out,"[""Itsy's"", 'new', 'in', 'town', 'and', 'thinks', 'her', 'life', 'is', 'over', 'until', 'she', 'meets', 'her', 'space-obsessed', 'neighbor', 'Calvin,', 'who', 'believes', 'his', 'parents', 'were', 'abducted', 'by', 'aliens.', 'As', 'an', 'aspiring', 'journalist,', 'Itsy', 'decides', 'to', 'write', 'an', 'exposé,', 'but', 'she', 'discovers', 'much', 'more.', 'EmmaTremblay', 'JacobBuster', 'WillForte', 'ElizabethMitchell', 'JakeVanWagoner']"
994,tt14324650,"Batman: The Long Halloween, Part One","['Held', 'hostage', 'by', 'the', 'powerful', 'Falcone', 'crime', 'family,', 'Gotham', 'City', 'is', 'rife', 'with', 'crime', 'and', 'corruption.', 'Adding', 'to', 'the', 'chaos', 'is', 'the', 'mysterious', 'Holiday', 'killer,', 'who', 'has', 'been', 'targeting', 'the', 'underworld', 'and', 'leaving', 'a', 'trail', 'of', 'terror', '-', 'and', 'body', 'bags.', 'JensenAckles', 'JoshDuhamel', 'NayaRivera', 'TroyBaker', 'ChrisPalmer']"
995,tt0047034,Godzilla,"['American', 'nuclear-weapons', 'testing', 'results', 'in', 'the', 'creation', 'of', 'a', 'seemingly', 'unstoppable,', 'dinosaur-like', 'beast.', 'TakashiShimura', 'AkihikoHirata', 'AkiraTakarada', 'MomokoKôchi', 'IshirôHonda']"
997,tt1483797,Redline,"['A', 'story', 'about', 'the', 'most', 'popular', 'racing', 'event', 'in', 'the', 'galaxy,', 'the', 'Redline,', 'and', 'the', 'various', 'racers', 'who', 'compete', 'in', 'it.', 'TakuyaKimura', 'YûAoi', 'TadanobuAsano', 'YoshiyukiMorishita', 'TakeshiKoike']"
1000,tt2458948,Evangelion: 3.0+1.01 Thrice Upon a Time,"['The', 'fourth', 'and', 'final', 'installment', 'of', 'the', 'Rebuild', 'of', 'Evangelion.', 'Misato', 'and', 'her', 'anti-Nerv', 'group', 'Wille', 'arrive', 'in', 'Paris,', 'a', 'city', 'now', 'red', 'from', 'core-ization.', 'Crew', 'from', 'the', 'flagship', 'Wunder', 'land', 'on', 'a', 'containment', 'tower.', 'MegumiOgata', 'MegumiHayashibara', 'YûkoMiyamura', 'AkiraIshida', 'MahiroMaeda', 'KatsuichiNakayama', 'KazuyaTsurumaki', 'HideakiAnno', 'JoeFria']"
1004,tt0092106,The Transformers: The Movie,"['The', 'Autobots', 'must', 'stop', 'a', 'colossal', 'planet', 'consuming', 'robot', 'who', 'goes', 'after', 'the', 'Autobot', 'Matrix', 'of', 'Leadership.', 'At', 'the', 'same', 'time,', 'they', 'must', 'defend', 'themselves', 'against', 'an', 'all-out', 'attack', 'from', 'the', 'Decepticons.', 'OrsonWelles', 'RobertStack', 'LeonardNimoy', 'NormanAlden', 'NelsonShin']"
1013,tt0112682,The City of Lost Children,"['A', 'scientist', 'in', 'a', 'surrealist', 'society', 'kidnaps', 'children', 'to', 'steal', 'their', 'dreams,', 'hoping', 'that', 'they', 'slow', 'his', 'aging', 'process.', 'RonPerlman', 'DanielEmilfork', 'JudithVittet', 'DominiquePinon', 'MarcCaro', 'Jean-PierreJeunet']"
1027,tt0093593,On the Silver Globe,"['A', 'team', 'of', 'astronauts', 'land', 'on', 'an', 'inhabitable', 'planet', 'and', 'form', 'a', 'society.', 'Many', 'years', 'later,', 'a', 'single', 'astronaut', 'is', 'sent', 'to', 'the', 'planet', 'and', 'becomes', 'a', 'messiah.', 'AndrzejSeweryn', 'JerzyTrela', 'GrazynaDylag', 'WaldemarKownacki', 'AndrzejZulawski']"
1039,tt0106364,Batman: Mask of the Phantasm,"['Batman', 'is', 'wrongly', 'implicated', 'in', 'a', 'series', 'of', 'murders', 'of', 'mob', 'bosses', 'actually', 'done', 'by', 'a', 'new', 'vigilante', 'assassin.', 'KevinConroy', 'DanaDelany', 'HartBochner', 'StacyKeach', 'KevinAltieri', 'BoydKirkland', 'FrankPaur', 'DanRiba', 'EricRadomski', 'BruceTimm']"
1043,tt6317762,Space Oddity,"['A', 'man', 'seeks', 'the', 'help', 'from', 'an', 'insurance', 'company', 'to', 'plan', 'a', 'one-way', 'trip', 'to', 'Mars.', 'KyleAllen', 'AlexandraShipp', 'MadelineBrewer', 'SimonHelberg', 'KyraSedgwick']"
1048,tt24225212,Mechamato Movie,"['After', 'a', 'mysterious', 'spaceship', 'crash', 'landed', 'on', 'Earth,', 'a', 'boy', 'named', 'Amato', 'came', 'across', 'a', 'powerful', 'robot', 'named', 'MechaBot.', 'By', 'outsmarting', 'MechaBot', 'and', 'becoming', 'its', 'master,', 'Amato', 'can', 'now', 'utilize', '...', 'See', 'full', 'summary', '»', 'ArmandEzra', 'MuhamadNoradzlanMohamadNazir', 'IelhamIskandar', 'FadzliMohdRawi', 'NizamRazak']"
1061,tt0051622,The Fly,"['A', 'scientist', 'has', 'a', 'horrific', 'accident', 'when', 'he', 'tries', 'to', 'use', 'his', 'newly', 'invented', 'teleportation', 'device.', 'DavidHedison', 'PatriciaOwens', 'VincentPrice', 'HerbertMarshall', 'KurtNeumann']"
1083,tt0275277,Cowboy Bebop: The Movie,"['A', 'terrorist', 'explosion', 'releases', 'a', 'deadly', 'virus', 'on', 'the', 'masses,', 'and', ""it's"", 'up', 'to', 'the', 'bounty-hunting', 'Bebop', 'crew', 'to', 'catch', 'the', 'cold-blooded', 'culprit.', 'BeauBillingslea', 'MelissaFahn', 'NicholasGuest', 'KôichiYamadera', ""Shin'ichirôWatanabe"", 'TensaiOkamura', 'HiroyukiOkiura', 'YoshiyukiTakei']"
1085,tt13424422,Sword Art Online: Progressive - Aria of a Starless Night,"['High', 'school', 'student', 'Asuna', 'struggles', 'to', 'survive', 'with', 'a', 'young', 'swordsman', 'after', 'its', 'revealed', 'that', 'she', 'is', 'trapped', 'inside', 'the', 'game', 'of', 'Sword', 'Art', 'Online,', 'where', 'if', 'your', 'HP', 'drops', 'to', 'zero,', 'your', 'brain', 'will', 'be', 'destroyed', 'in', 'real', 'life.', 'YoshitsuguMatsuoka', 'HarukaTomatsu', 'InoriMinase', 'HiroakiHirata', 'AyakoKouno']"
1086,tt0026138,The Bride of Frankenstein,"['Mary', 'Shelley', 'reveals', 'the', 'main', 'characters', 'of', 'her', 'novel', 'survived:', 'Dr.', 'Frankenstein,', 'goaded', 'by', 'an', 'even', 'madder', 'scientist,', 'builds', 'his', 'monster', 'a', 'mate.', 'BorisKarloff', 'ElsaLanchester', 'ColinClive', 'ValerieHobson', 'JamesWhale']"
1098,tt19757912,Acidman,"['Maggie', 'tracks', 'down', 'her', 'estranged', 'and', 'reclusive', 'father', 'Lloyd;', 'together', 'they', 'attempt', 'to', 'make', 'first', 'contact.', 'DiannaAgron', 'ThomasHadenChurch', 'SameerahLuqmaan-Harris', 'AlexLehmann']"
1157,tt0414852,District B13,"['In', 'the', 'ghettos', 'of', 'Paris', 'in', '2010,', 'an', 'undercover', 'cop', 'and', 'an', 'ex-thug', 'try', 'to', 'infiltrate', 'a', 'gang', 'in', 'order', 'to', 'defuse', 'a', 'neutron', 'bomb.', 'CyrilRaffaelli', 'DavidBelle', ""TonyD'Amario"", 'BibiNaceri', 'PierreMorel']"
1166,tt0022835,Dr. Jekyll and Mr. Hyde,"['Dr.', 'Jekyll', 'faces', 'horrible', 'consequences', 'when', 'he', 'lets', 'his', 'dark', 'side', 'run', 'wild', 'with', 'a', 'potion', 'that', 'transforms', 'him', 'into', 'the', 'animalistic', 'Mr.', 'Hyde.', 'FredricMarch', 'MiriamHopkins', 'RoseHobart', 'HolmesHerbert', 'RoubenMamoulian']"
1171,tt0808506,The Girl Who Leapt Through Time,"['A', 'high-school', 'girl', 'named', 'Makoto', 'acquires', 'the', 'power', 'to', 'travel', 'back', 'in', 'time,', 'and', 'decides', 'to', 'use', 'it', 'for', 'her', 'own', 'personal', 'benefits.', 'Little', 'does', 'she', 'know', 'that', 'she', 'is', 'affecting', 'the', 'lives', 'of', 'others', 'just', 'as', 'much', 'as', 'she', 'is', 'her', 'own.', 'RiisaNaka', 'TakuyaIshida', 'MitsutakaItakura', 'AyamiKakiuchi', 'MamoruHosoda']"
1177,tt0060955,Seconds,"['An', 'unhappy', 'middle-aged', 'banker', 'agrees', 'to', 'a', 'procedure', 'that', 'will', 'fake', 'his', 'death', 'and', 'give', 'him', 'a', 'completely', 'new', 'look', 'and', 'identity', '-', 'one', 'that', 'comes', 'with', 'its', 'own', 'price.', 'RockHudson', 'FrankCampanella', 'JohnRandolph', 'FrancesReid', 'JohnFrankenheimer']"
1181,tt0113799,Memories,"['An', 'animated', 'science', 'fiction', 'anthology', 'from', 'the', 'visionary', 'anime', 'director,', 'Katsuhiro', 'Otomo.', 'MarcSwint', 'RobbieDaymond', 'FrankTodaro', 'LauraPost', 'KôjiMorimoto', 'TensaiOkamura', 'KatsuhiroÔtomo']"
1183,tt0064177,Colossus: The Forbin Project,"['Thinking', 'this', 'will', 'prevent', 'war,', 'the', 'US', 'government', 'gives', 'an', 'impenetrable', 'supercomputer', 'total', 'control', 'over', 'launching', 'nuclear', 'missiles.', 'But', 'what', 'the', 'computer', 'does', 'with', 'the', 'power', 'is', 'unimaginable', 'to', 'its', 'creators.', 'EricBraeden', 'SusanClark', 'GordonPinsent', 'WilliamSchallert', 'JosephSargent']"
1196,tt14807348,UFO Sweden,"['A', 'rebellious', 'teen', 'placed', 'in', 'foster', 'care', 'suspects', 'her', 'father', 'is', 'not', 'dead', 'but', 'has', 'been', 'abducted.', 'She', 'is', 'determined', 'to', 'find', 'out', 'the', 'truth', 'with', 'help', 'from', 'a', 'UFO', 'association.', 'InezDahlTorhaug', 'JesperBarkselius', 'EvaMelander', 'SaraShirpey', 'VictorDanell']"
