,id,title,tags
2598,tt2935564,The Connection,"['A', 'French', 'police', 'magistrate', 'spends', 'years', 'trying', 'to', 'take', 'down', 'one', 'of', 'the', ""country's"", 'most', 'powerful', 'drug', 'rings.', 'JeanDujardin', 'GillesLellouche', 'CélineSallette', 'MélanieDoutey', 'CédricJimenez']"
2599,tt1149361,Micmacs,"['A', 'man', 'and', 'his', 'friends', 'come', 'up', 'with', 'an', 'intricate', 'and', 'original', 'plan', 'to', 'destroy', 'two', 'big', 'weapons', 'manufacturers.', 'DanyBoon', 'AndréDussollier', 'NicolasMarié', 'YolandeMoreau', 'Jean-PierreJeunet']"
2600,tt0041699,Stray Dog,"['During', 'a', 'sweltering', 'summer,', 'a', 'rookie', 'homicide', 'detective', 'tries', 'to', 'track', 'down', 'his', 'stolen', 'Colt', 'pistol.', 'ToshirôMifune', 'TakashiShimura', 'KeikoAwaji', 'EikoMiyoshi', 'AkiraKurosawa']"
2620,tt0058390,The Naked Kiss,"['A', 'former', 'prostitute', 'relocates', 'to', 'a', 'buttoned-down', 'suburb,', 'determined', 'to', 'fit', 'in', 'with', 'mainstream', 'society.', 'But', 'perverse', 'secrets', 'simmer', 'beneath', 'the', 'wholesome', 'surface.', 'ConstanceTowers', 'AnthonyEisley', 'MichaelDante', 'VirginiaGrey', 'SamuelFuller']"
2626,tt0264689,Home Room,"['A', 'high', 'school', 'shooting', 'has', 'repercussions', 'on', 'the', 'town', 'and', 'students.', 'BusyPhilipps', 'ErikaChristensen', 'VictorGarber', 'RaphaelSbarge', 'PaulF.Ryan']"
2627,tt0027260,After the Thin Man,"['Private', 'detective', 'Nick', 'Charles', 'and', 'his', 'wealthy', 'wife', 'Nora', 'are', 'back', 'home', 'at', 'last', 'and', 'hoping', 'for', 'a', 'quiet', 'New', 'Year', 'when', 'there', 'is', 'a', 'murder.', 'The', 'obvious', 'suspect', 'is', 'his', 'wife,', ""Nora's"", 'cousin,', 'Selma.', 'WilliamPowell', 'MyrnaLoy', 'JamesStewart', 'ElissaLandi', 'W.S.VanDyke']"
2630,tt5258850,See You Up There,"['In', 'November', '1919,', 'two', 'soldiers--a', 'disfigured', 'but', 'brilliant', 'artist', 'and', 'an', 'ex-accountant--start', 'a', 'memorial', 'con.', 'But', 'in', 'Roaring', 'Twenties', 'France,', 'their', 'adventures', 'soon', 'turn', 'dangerous.', 'NahuelPérezBiscayart', 'AlbertDupontel', 'LaurentLafitte', 'NielsArestrup', 'AlbertDupontel']"
2632,tt0488414,Omkara,"['A', 'politically-minded', ""enforcer's"", 'misguided', 'trust', 'in', 'his', 'lieutenant', 'leads', 'him', 'to', 'suspect', 'his', 'wife', 'of', 'infidelity', 'in', 'this', 'adaptation', 'of', ""Shakespeare's"", ""'Othello'."", 'AjayDevgn', 'KareenaKapoor', 'SaifAliKhan', 'KonkonaSenSharma', 'VishalBhardwaj']"
2635,tt0061101,Tokyo Drifter,"['After', 'his', 'gang', 'disbands,', 'a', 'yakuza', 'enforcer', 'looks', 'forward', 'to', 'life', 'outside', 'of', 'organized', 'crime', 'but', 'soon', 'must', 'become', 'a', 'drifter', 'after', 'his', 'old', 'rivals', 'attempt', 'to', 'assassinate', 'him.', 'TetsuyaWatari', 'ChiekoMatsubara', 'HideakiNitani', 'TamioKawaji', 'SeijunSuzuki']"
2650,tt0356982,Paanch,"['Kidnapping', 'plot', 'gone', 'wrong', 'when', 'four', 'friends', 'plans', 'to', 'kidnap', 'their', 'own', 'friend', 'who', 'accidentally', 'got', 'killed.', 'KayKayMenon', 'AdityaSrivastav', 'JoyFernandes', 'VijayMaurya', 'AnuragKashyap']"
2653,tt0023042,I Am a Fugitive from a Chain Gang,"['Wrongly', 'convicted', 'James', 'Allen', 'serves', 'in', 'the', 'intolerable', 'conditions', 'of', 'a', 'Southern', 'chain', 'gang,', 'which', 'later', 'comes', 'back', 'to', 'haunt', 'him.', 'PaulMuni', 'GlendaFarrell', 'HelenVinson', 'NoelFrancis', 'MervynLeRoy']"
2662,tt0847880,Cargo 200,"['A', 'young', 'woman', 'is', 'taken', 'hostage', 'by', 'a', 'police', 'officer', 'gone', 'mad.', 'AgniyaKuznetsova', 'AlekseyPoluyan', 'LeonidGromov', 'AlekseySerebryakov', 'AlekseyBalabanov']"
2665,tt0006206,Les vampires,"['An', 'intrepid', 'reporter', 'and', 'his', 'loyal', 'friend', 'battle', 'a', 'bizarre', 'secret', 'society', 'of', 'criminals', 'known', 'as', 'The', 'Vampires.', 'Musidora', 'ÉdouardMathé', 'MarcelLévesque', 'JeanAymé', 'LouisFeuillade']"
2684,tt0054389,Shoot the Piano Player,"['A', 'pianist', 'helps', 'his', 'brother', 'escape', 'from', 'two', 'gangsters,', 'who', 'retaliate', 'by', 'abducting', 'their', 'kid', 'brother.', 'CharlesAznavour', 'MarieDubois', 'NicoleBerger', 'MichèleMercier', 'FrançoisTruffaut']"
2688,tt2980794,Highway,"['Right', 'before', 'her', 'wedding,', 'a', 'young', 'woman', 'finds', 'herself', 'abducted', 'and', 'held', 'for', 'ransom.', 'As', 'the', 'initial', 'days', 'pass,', 'she', 'begins', 'to', 'develop', 'a', 'strange', 'bond', 'with', 'her', 'kidnapper.', 'AliaBhatt', 'RandeepHooda', 'DurgeshKumar', 'PradeepNagar', 'ImtiazAli']"
2689,tt0023622,Trouble in Paradise,"['A', 'gentleman', 'thief', 'and', 'a', 'lady', 'pickpocket', 'join', 'forces', 'to', 'con', 'a', 'beautiful', 'perfume', 'company', 'owner.', 'Romantic', 'entanglements', 'and', 'jealousies', 'confuse', 'the', 'scheme.', 'MiriamHopkins', 'KayFrancis', 'HerbertMarshall', 'CharlesRuggles', 'ErnstLubitsch']"
2695,tt13022984,Khuda Haafiz Chapter 2 Agni Pariksha,"['Sameer', 'and', 'Nargis,', 'after', 'overcoming', 'all', 'odds,', 'find', 'a', 'ray', 'of', 'sunshine', 'when', 'little', 'Nandini', 'enters', 'their', 'lives', 'and', 'their', 'family', 'is', 'complete;', 'But', 'their', 'happiness', 'is', 'short-lived.', 'In', 'a', 'bizarre', 'twist', 'of', 'fate,', 'Nandini', 'goes', 'missing.', 'VidyutJammwal', 'ShivaleekaOberoi', 'DibyenduBhattacharya', 'SheebaChaddha', 'FarukKabir']"
2697,tt0293007,Carandiru,"['Brazilian', 'MD', 'Drauzio', 'Varella', 'starts', 'AIDS', 'prevention', 'in', ""Brazil's"", 'largest', 'prison,', 'Carandiru', 'in', 'São', 'Paulo,', 'where', 'the', 'population', 'is', 'nearly', 'double', 'its', '4,000', 'maximum.', 'Doc', 'learns', 'from', 'experience', '...', 'See', 'full', 'summary', '»', 'EnriqueDiaz', 'WagnerMoura', 'CaioBlat', 'LuizCarlosVasconcelos', 'HectorBabenco']"
2704,tt10384744,Heroic Losers,"['In', 'times', 'of', 'the', 'infamous', 'Argentinian', 'Corralito,', 'the', 'neighbors', 'of', 'a', 'little', 'town', 'trace', 'a', 'plan', 'to', 'recover', 'the', 'money', 'they', 'lost', 'after', 'learning', 'that', 'their', 'bank', 'manager', 'and', 'a', 'corrupt', 'lawyer', 'have', 'stolen', 'it.', 'RicardoDarín', 'LuisBrandoni', 'VerónicaLlinás', 'DanielAráoz', 'SebastiánBorensztein']"
2705,tt0068168,Across 110th Street,"['Two', 'New', 'York', 'City', 'cops', 'go', 'after', 'amateur', 'crooks', 'who', 'are', 'trying', 'to', 'rip', 'off', 'the', 'Mafia', 'and', 'start', 'a', 'gang', 'war.', 'AnthonyQuinn', 'YaphetKotto', 'AnthonyFranciosa', 'FrankAdu', 'BarryShear']"
2707,tt12015102,Vikrant Rona,"['Almost', 'half', 'a', 'century', 'ago,', 'a', 'remote', 'village', 'in', 'the', 'middle', 'of', 'a', 'tropical', 'rainforest', 'starts', 'witnessing', 'a', 'series', 'of', 'unexplainable', 'events', 'which', 'they', 'attribute', 'to', 'the', 'supernatural.', 'Sudeep', 'NirupBhandari', 'NeethaAshok', 'JacquelineFernandez', 'AnupBhandari']"
2711,tt0055205,Murder She Said,"['When', 'Miss', 'Jane', 'Marple', 'reports', 'witnessing', 'a', 'murder', 'through', 'the', 'window', 'of', 'a', 'passing', 'train,', 'the', 'police', 'dismiss', 'her', 'as', 'a', 'dotty', 'spinster', 'when', 'no', 'trace', 'of', 'the', 'crime', 'can', 'be', 'found.', 'MargaretRutherford', 'ArthurKennedy', 'MurielPavlow', 'JamesRobertsonJustice', 'GeorgePollock']"
2717,tt0048347,The Man with the Golden Arm,"['A', 'junkie', 'must', 'face', 'his', 'true', 'self', 'to', 'kick', 'his', 'drug', 'addiction.', 'FrankSinatra', 'KimNovak', 'EleanorParker', 'ArnoldStang', 'OttoPreminger']"
2723,tt0180748,In China They Eat Dogs,"['Two', 'brothers,', 'one', 'cold', 'and', 'ruthless,', 'the', 'other', 'sensitive', 'and', 'reluctant,', 'and', 'their', 'brutal', 'misadventures.', 'KimBodnia', 'DejanCukic', 'NikolajLieKaas', 'TomasVillumJensen', 'LasseSpangOlsen']"
2724,tt0067900,A Cop,"['After', 'a', 'shaky', 'first', 'heist,', 'a', 'group', 'of', 'thieves', 'plan', 'an', 'even', 'more', 'elaborate', 'and', 'risky', 'second', 'heist.', 'AlainDelon', 'RichardCrenna', 'CatherineDeneuve', 'RiccardoCucciolla', 'Jean-PierreMelville']"
2729,tt0028212,Sabotage,"['A', 'Scotland', 'Yard', 'undercover', 'detective', 'is', 'on', 'the', 'trail', 'of', 'a', 'saboteur', 'who', 'is', 'part', 'of', 'a', 'plot', 'to', 'set', 'off', 'a', 'bomb', 'in', 'London.', 'But', 'when', 'the', ""detective's"", 'cover', 'is', 'blown,', 'the', 'plot', 'begins', 'to', 'unravel.', 'SylviaSidney', 'OskarHomolka', 'DesmondTester', 'JohnLoder', 'AlfredHitchcock']"
2730,tt0310203,Ruby & Quentin,"['A', 'tough', 'criminal', 'is', 'arrested', 'after', 'hiding', 'the', 'loot', 'from', 'a', 'Paris', 'armored', 'truck', 'robbery.', 'A', 'talkative', 'dimwit', 'befriends', 'him', 'in', 'prison', 'and', 'escapes', 'with', 'him', '-', 'chased', 'by', 'police', 'and', 'his', 'evil', 'crime', 'boss.', 'GérardDepardieu', 'JeanReno', 'RichardBerry', 'AndréDussollier', 'FrancisVeber']"
2745,tt1395054,Once Upon a Time in Mumbaai,"['As', 'a', 'smuggler', 'rises', 'to', 'power', 'in', 'in', '1970s', 'Mumbai,', 'a', 'younger', 'gangster', 'seeks', 'to', 'overthrow', 'him', 'and', 'a', 'police', 'officer', 'is', 'caught', 'in', 'the', 'middle.', 'AjayDevgn', 'EmraanHashmi', 'KanganaRanaut', 'PrachiDesai', 'MilanLuthria']"
2748,tt3742284,NH 10,"['On', 'their', 'way', 'to', 'a', 'weekend', 'retreat,', 'a', 'married', 'couple', 'find', 'their', 'dream', 'vacation', 'turn', 'into', 'a', 'nightmare', 'when', 'they', 'cross', 'paths', 'with', 'a', 'dangerous', 'gang.', 'AnushkaSharma', 'NeilBhoopalam', 'DarshanKumaar', 'DeeptiNaval', 'NavdeepSingh']"
2753,tt0920464,Manorama: Six Feet Under,"['Manorama,', 'wife', 'of', 'an', 'irrigation', 'minister,', 'tasks', 'Satyaveer', 'to', 'find', 'if', 'her', 'husband', 'is', 'cheating.', 'As', 'Satyaveer', 'starts', 'investigating,', 'he', 'gets', 'trapped', 'in', 'a', 'web', 'of', 'lies', 'and', 'must', 'uncover', 'the', 'entire', 'truth.', 'AbhayDeol', 'GulPanag', 'RaimaSen', 'SarikaThakur', 'NavdeepSingh']"
2757,tt0034172,Shadow of the Thin Man,"['A', 'jockey', 'has', 'been', 'shot', 'dead', 'at', 'the', 'race', 'track.', 'Famous', 'detective', 'Nick', 'Charles', 'and', 'his', 'wife', 'Nora', 'happen', 'to', 'be', 'on', 'the', 'scene', 'and', 'Lt.', 'Abrahams', 'asks', 'for', ""Nick's"", 'expert', 'help.', 'WilliamPowell', 'MyrnaLoy', 'BarryNelson', 'DonnaReed', 'W.S.VanDyke']"
2764,tt4936450,Graduation,"['A', 'film', 'about', 'compromises', 'and', 'the', 'implications', 'of', 'the', ""parent's"", 'role.', 'AdrianTitieni', 'MariaDragus', 'LiaBugnar', 'MãlinaManovici', 'CristianMungiu']"
2769,tt0063671,Targets,"['An', 'aging', 'horror', 'star', 'questions', 'his', 'place', 'in', 'modern', 'Hollywood', 'while', 'a', 'psychotic', 'Vietnam', 'War', 'veteran', 'goes', 'on', 'a', 'killing', 'spree.', ""TimO'Kelly"", 'BorisKarloff', 'ArthurPeterson', 'MonteLandis', 'PeterBogdanovich']"
2771,tt11953248,Garuda Gamana Vrishabha Vahana,"['Set', 'in', 'the', 'backdrop', 'of', 'the', 'coastal', 'and', 'cultural', 'city', 'of', 'modern-day', 'Mangaluru,', 'Hari', 'and', 'his', 'soulmate', 'Shiva', 'rise', 'together', 'to', 'great', 'heights', 'only', 'to', 'face', 'off', 'as', 'bitter', 'enemies', 'resulting', 'to', 'their', 'own', 'downfall', 'and', 'destruction.', 'RajB.Shetty', 'RishabShetty', 'GopalkrishnaDeshpande', 'DeepakRaiPanaje', 'RajB.Shetty']"
2772,tt6788942,Bad Genius,"['Lynn,', 'a', 'genius', 'high', 'school', 'student', 'who', 'makes', 'money', 'by', 'cheating', 'tests,', 'receives', 'a', 'new', 'task', 'that', 'leads', 'her', 'to', 'set', 'foot', 'on', 'Sydney,', 'Australia.', 'In', 'order', 'to', 'complete', 'the', 'millions-Baht', 'task,', 'Lynn', 'and', 'her', 'classmates', 'have', 'to', 'finish', 'the', 'international', 'STIC(SAT)', 'exam', 'and', 'deliver', 'the', 'answers', 'back', 'to', 'her', 'friends', 'in', 'Thailand', 'before', 'the', 'exam', 'takes', 'place', 'once', 'again', 'in', 'her', 'home', 'country.', 'ChutimonChuengcharoensukying', 'EisayaHosuwan', 'TeeradonSupapunpinyo', 'ChanonSantinatornkul', 'BazPoonpiriya']"
2773,tt0067429,Caliber 9,"['A', 'former', 'gangster', 'is', 'forced', 'to', 'resume', 'his', 'old', 'lifestyle', 'when', 'his', 'violent,', 'jealous', 'ex-colleagues', 'and', 'the', 'police', 'believe', 'that', 'he', 'knows', 'the', 'location', 'of', 'a', 'stolen', 'cache', 'of', '$300,000.', 'GastoneMoschin', 'BarbaraBouchet', 'MarioAdorf', 'FrankWolff', 'FernandoDiLeo']"
2778,tt6386748,Birds of Passage,"['During', 'the', 'marijuana', 'bonanza,', 'a', 'violent', 'decade', 'that', 'saw', 'the', 'origins', 'of', 'drug', 'trafficking', 'in', 'Colombia,', 'Rapayet', 'and', 'his', 'indigenous', 'family', 'get', 'involved', 'in', 'a', 'war', 'to', 'control', 'the', 'business', 'that', 'ends', 'up', 'destroying', 'their', 'lives', 'and', 'their', 'culture.', 'CarmiñaMartínez', 'JoséAcosta', 'NataliaReyes', 'JhonNarváez', 'CristinaGallego', 'CiroGuerra']"
2785,tt0039677,Odd Man Out,"['A', 'wounded', 'Irish', 'nationalist', 'leader', 'attempts', 'to', 'evade', 'police', 'following', 'a', 'failed', 'robbery', 'in', 'Belfast.', 'JamesMason', 'RobertNewton', 'CyrilCusack', 'F.J.McCormick', 'CarolReed']"
2786,tt0052700,Compulsion,"['Two', 'wealthy', 'law-school', 'students', 'go', 'on', 'trial', 'for', 'murder', 'in', 'this', 'version', 'of', 'the', 'Leopold-Loeb', 'case.', 'OrsonWelles', 'DeanStockwell', 'DianeVarsi', 'BradfordDillman', 'RichardFleischer']"
2790,tt0074916,Mr. Klein,"['In', 'Nazi-occupied', 'Paris,', 'the', 'immoral', 'art', 'dealer,', 'Robert', 'Klein,', 'leads', 'a', 'life', 'of', 'luxury,', 'until', 'a', 'copy', 'of', 'a', 'Jewish', 'newspaper', 'brings', 'him', 'to', 'the', 'attention', 'of', 'the', 'police,', 'linking', 'him', 'with', 'a', 'mysterious', 'doppelgänger.', 'Will', 'Mr', 'Klein', 'clear', 'his', 'name?', 'AlainDelon', 'JeanneMoreau', 'FrancineBergé', 'JulietBerto', 'JosephLosey']"
2797,tt0326208,Stander,"['The', 'life', 'and', 'career', 'of', 'Andre', 'Stander,', 'a', 'South', 'African', 'police', 'officer', 'turned', 'bank', 'robber.', 'ThomasJane', ""DavidO'Hara"", 'DexterFletcher', 'DeborahKaraUnger', 'BronwenHughes']"
2798,tt5440700,Theri,"['When', 'his', ""daughter's"", 'life', 'is', 'endangered', 'by', 'a', 'local', 'gang,', 'Joseph', 'Kuruvilla', 'will', 'do', 'whatever', 'it', 'takes', 'to', 'stop', 'them.', 'However,', 'at', 'the', 'same', 'time,', 'his', 'dangerous', 'past', 'slowly', 'resurfaces.', 'JosephVijay', 'SamanthaRuthPrabhu', 'AmyJackson', 'BabyNainika', 'Atlee']"
2799,tt1291465,Raajneeti,"['Samar,', 'the', 'son', 'of', 'a', 'political', 'family,', 'has', 'chosen', 'to', 'go', 'to', 'the', 'USA', 'to', 'live', 'with', 'his', 'girlfriend.', 'However,', 'the', 'death', 'of', 'his', 'father', 'makes', 'him', 'put', 'his', 'plans', 'on', 'hold', 'and', 'enter', 'the', 'dirty', 'world', 'of', 'politics.', 'AjayDevgn', 'RanbirKapoor', 'NanaPatekar', 'KatrinaKaif', 'PrakashJha']"
2801,tt0058672,Topkapi,"['A', 'conman', 'gets', 'mixed', 'up', 'with', 'a', 'group', 'of', 'thieves', 'who', 'plan', 'to', 'rob', 'an', 'Istanbul', 'museum', 'to', 'steal', 'a', 'jewelled', 'dagger.', 'MelinaMercouri', 'PeterUstinov', 'MaximilianSchell', 'RobertMorley', 'JulesDassin']"
2804,tt0088002,My New Partner,"['A', 'moderately', 'corrupt', 'veteran', 'policeman', 'teaches', 'the', 'art', 'of', 'bribes', 'to', 'his', 'young', 'partner.', 'The', 'rookie', 'turns', 'out', 'to', 'be', 'an', 'extremely', 'capable', 'student,', 'and', 'soon', 'overtakes', 'the', 'teacher.', 'PhilippeNoiret', 'ThierryLhermitte', 'Régine', 'GracedeCapitani', 'ClaudeZidi']"
2805,tt0100211,Music Box,"['A', 'lawyer', 'defends', 'her', 'father', 'accused', 'of', 'war', 'crimes,', 'but', 'there', 'is', 'more', 'to', 'the', 'case', 'than', 'she', 'suspects.', 'JessicaLange', 'ArminMueller-Stahl', 'FredericForrest', 'DonaldMoffat', 'Costa-Gavras']"
2807,tt0021079,Little Caesar,"['A', 'small-time', 'criminal', 'moves', 'to', 'a', 'big', 'city', 'to', 'seek', 'bigger', 'fortune.', 'EdwardG.Robinson', 'DouglasFairbanksJr.', 'GlendaFarrell', 'WilliamCollierJr.', 'MervynLeRoy']"
2811,tt0379370,Maqbool,"['The', 'intrigue', 'of', 'the', 'Shakespearean', 'tragedy', ""'Macbeth'"", 'is', 'transposed', 'to', 'the', 'Mumbai', 'underworld.', 'IrrfanKhan', 'Tabu', 'PankajKapur', 'NaseeruddinShah', 'VishalBhardwaj']"
2812,tt0028773,Dead End,"['The', 'lives', 'of', 'a', 'young', 'man,', 'a', 'young', 'woman,', 'an', 'infamous', 'gangster,', 'and', 'a', 'group', 'of', 'street', 'kids', 'converge', 'one', 'day', 'in', 'a', 'volatile', 'New', 'York', 'City', 'slum.', 'SylviaSidney', 'JoelMcCrea', 'HumphreyBogart', 'WendyBarrie', 'WilliamWyler']"
2813,tt0114594,Swimming with Sharks,"['A', 'young,', 'naive', 'Hollywood', 'studio', 'assistant', 'finally', 'turns', 'the', 'tables', 'on', 'his', 'incredibly', 'abusive', 'producer', 'boss.', 'KevinSpacey', 'FrankWhaley', 'MichelleForbes', 'BenicioDelToro', 'GeorgeHuang']"
2815,tt0054152,Our Man in Havana,"['Jim', 'Wormold,', 'who', 'is', 'a', 'vacuum', 'cleaner', 'salesman,', 'participates', 'as', 'an', 'Agent', 'in', 'the', 'British', 'Secret', 'Service.', 'But', 'he', 'soon', 'realizes', 'that', 'his', 'plans', 'by', 'lying', 'are', 'going', 'to', 'get', 'him', 'into', 'trouble.', 'AlecGuinness', ""MaureenO'Hara"", 'BurlIves', 'ErnieKovacs', 'CarolReed']"
2823,tt0098999,Agneepath,"['A', 'young', ""boy's"", 'quest', 'for', 'revenge', 'leads', 'him', 'to', 'become', 'a', 'gangster', 'as', 'an', 'adult,', 'and', 'with', 'each', 'day', 'he', 'becomes', 'more', 'and', 'more', 'like', 'his', 'enemies.', 'Can', 'he', 'find', 'vengeance', 'and', 'redemption?', 'AmitabhBachchan', 'MithunChakraborty', 'Madhavi', 'NeelamKothari', 'MukulAnand']"
2824,tt0066730,10 Rillington Place,"['What', 'happened', 'to', 'the', 'women', 'at', '10', 'Rillington', 'Place?', 'The', 'story', 'of', 'British', 'serial', 'killer', 'John', 'Christie,', 'who', 'committed', 'most', 'or', 'all', 'of', 'his', 'crimes', 'in', 'the', 'titular', 'terraced', 'house,', 'and', 'the', 'miscarriage', 'of', 'justice', 'involving', 'Timothy', 'Evans.', 'RichardAttenborough', 'JudyGeeson', 'JohnHurt', 'PatHeywood', 'RichardFleischer']"
2832,tt7524414,Beats,"['Two', 'teenage', 'boys', 'in', 'Scotland', 'in', '1994,', 'best', 'friends', 'with', 'no', 'control', 'over', 'their', 'lives,', 'risk', 'everything', 'to', 'attend', 'an', 'illegal', 'rave,', 'hoping', 'for', 'the', 'best', 'night', 'of', 'their', 'boring', 'lives.', 'CristianOrtega', 'LornMacdonald', 'LauraFraser', 'BrianFerguson', 'BrianWelsh']"
2833,tt0095468,A Short Film About Killing,"['A', 'soon-to-be', 'lawyer', 'crosses', 'his', 'path', 'with', 'a', 'taxi', 'driver', 'and', 'a', 'young', 'sinister', 'man.', 'MiroslawBaka', 'KrzysztofGlobisz', 'JanTesarz', 'ZbigniewZapasiewicz', 'KrzysztofKieslowski']"
2837,tt0222012,Hey Ram,"['Saketh', ""Ram's"", 'wife', 'is', 'raped', 'and', 'killed', 'during', 'direct', 'action', 'day', 'riots', 'in', 'Calcutta.', 'He', 'is', 'convinced', 'that', 'Mahatma', 'Gandhi', 'is', 'responsible', 'for', 'all', 'the', 'problems', 'happening', 'in', 'the', 'country', 'and', 'sets', 'out', 'to', 'kill', 'him.', 'KamalHaasan', 'ShahRukhKhan', 'RaniMukerji', 'HemaMalini', 'KamalHaasan']"
2842,tt0070022,Electra Glide in Blue,"['Ambitious', 'but', 'diminutive', 'motorcycle', 'cop', 'John', 'Wintergreen', 'patrols', 'the', 'Arizona', 'highways,', 'yearning', 'for', 'promotion', 'to', 'the', 'homicide', 'division.', 'Thanks', 'to', 'his', 'revelation', 'that', 'a', 'supposed', 'suicide', 'is', 'actually', 'a', 'murder,', 'his', 'wish', 'is', 'granted.', 'RobertBlake', 'BillyGreenBush', 'MitchellRyan', 'JeannineRiley', 'JamesWilliamGuercio']"
2861,tt0051758,I Want to Live!,"['A', 'prostitute,', 'sentenced', 'to', 'death', 'for', 'murder,', 'pleads', 'her', 'innocence.', 'SusanHayward', 'SimonOakland', 'VirginiaVincent', 'TheodoreBikel', 'RobertWise']"
2863,tt0116736,The Hunters,"['A', 'Stockholm', 'cop', 'moves', 'back', 'home', 'to', 'his', 'brother', 'near', 'Norway', 'and', 'Finland.', 'He', 'investigates', 'out', 'of', 'control', 'deer', 'poaching.', 'He', 'confiscates', 'rifles', 'with', 'no', 'permits.', 'Everybody,', 'even', 'his', 'brother', 'and', 'local', 'cops,', 'are', 'against', 'him.', 'Things', 'escalate.', 'RolfLassgård', 'LennartJähkel', 'JarmoMäkinen', 'TomasNorström', 'KjellSundvall']"
2868,tt8144834,Section 375,"['A', 'celebrated', 'Bollywood', 'director', 'Rohan', 'Khurana', 'stands', 'accused', 'by', 'a', 'female', 'member', 'of', 'his', 'crew,', 'Anjali', 'Dangle', 'of', 'having', 'raped', 'her', 'at', 'his', 'residence.', 'AkshayeKhanna', 'RichaChadha', 'RahulBhat', 'MeeraChopra', 'AjayBahl']"
2876,tt0096028,Salaam Bombay!,"['Young', 'Krishna', 'struggles', 'to', 'survive', 'among', 'the', 'drug', 'dealers,', 'pimps,', 'and', 'prostitutes', 'in', 'the', 'back', 'alleys', 'and', 'gutters', 'of', 'India.', 'ShafiqSyed', 'Anjaan', 'AmritPatel', 'MurariSharma', 'MiraNair']"
2891,tt0050456,The Green Man,"['An', 'assassin', 'is', 'annoyed', 'by', 'a', 'vacuum', 'cleaner', 'salesman', 'determined', 'to', 'stop', 'him.', 'AlastairSim', 'GeorgeCole', 'Terry-Thomas', 'JillAdams', 'RobertDay', 'BasilDearden']"
2893,tt13381376,Welcome Home,"['A', 'census', 'report', 'leads', 'two', 'female', 'government', 'teachers', 'to', 'an', 'isolated', 'house,', 'in', 'which', 'resides', 'a', 'family', 'with', 'twisted', 'secrets', 'they', 'never', 'imagined', 'to', 'recover.', 'KashmiraIrani', 'SwardaThigale', 'ShashiBhushan', 'BoloramDas', 'PushkarMahabal']"
2895,tt14073690,How to Rob,"['Sean', 'Price', 'and', 'Jimmy', 'Winters', 'are', 'a', 'two', 'man', 'stick', 'up', 'crew,', 'robbing', 'criminals', 'from', 'Boston', 'to', 'Cape', 'Cod.', 'Sean', 'wants', 'out', 'of', 'the', 'game', 'but', ""it's"", 'not', 'so', 'simple', 'when', 'a', 'couple', 'of', 'killers', 'are', 'hunting', 'them', 'for', 'retribution', 'over', 'a', 'past', 'robbery.', 'ChinazaUche', 'KevinNagle', 'DavidPridemore', 'ArthurHiou', 'PeterHorgan']"
2911,tt0462477,Pierrepoint: The Last Hangman,"['The', 'life', 'and', 'times', 'of', 'Albert', 'Pierrepoint', '-', ""Britain's"", 'most', 'prolific', 'hangman.', 'TimothySpall', 'JulietStevenson', 'EddieMarsan', 'SimonArmstrong', 'AdrianShergold']"
2919,tt0091497,Bad Blood,"['As', 'a', 'deadly', 'virus', 'which', 'infects', 'people', 'who', 'have', 'loveless', 'sex', 'sweeps', 'Paris,', 'a', 'lonely', 'pariah', 'attempts', 'to', 'steal', 'a', 'potent', 'antidote,', 'only', 'to', 'fall', 'for', 'the', 'mistress', 'of', 'his', 'partner-in-crime.', 'Is', 'the', 'infectious', 'young', 'love', 'the', 'cure', 'to', 'the', 'bad', 'blood?', 'MichelPiccoli', 'JulietteBinoche', 'DenisLavant', 'HansMeyer', 'LeosCarax']"
2920,tt0220757,Shool,"['A', 'tale', 'of', 'an', 'honest', 'cop', 'set', 'against', 'the', 'backdrop', 'of', 'the', 'brutal,', 'lawless', 'system', 'prevailing', 'in', 'the', 'Indian', 'state', 'of', 'Bihar,', 'and', 'the', 'endless', 'suffering', 'he', 'tolerates', 'before', 'all', 'hell', 'breaks', 'loose.', 'ManojBajpayee', 'RaveenaTandon', 'SayajiShinde', 'YashpalSharma', 'EeshwarNivas']"
2924,tt0043465,Detective Story,"['On', 'one', 'day', 'in', 'the', '21st', 'Precinct', 'squad', 'room,', 'assorted', 'characters', 'form', 'a', 'backdrop', 'for', 'the', 'troubles', 'of', 'hard-nosed', 'Detective', 'Jim', 'McLeod.', 'KirkDouglas', 'EleanorParker', 'WilliamBendix', ""CathyO'Donnell"", 'WilliamWyler']"
2925,tt8095860,By the Grace of God,"['Three', 'men,', 'abused', 'by', 'the', 'same', 'priest', 'during', 'their', 'childhood,', 'engage', 'in', 'a', 'fight', 'for', 'justice', 'that', 'will', 'expose', 'their', 'personal', 'experiences', 'and', 'question', 'their', 'life', 'with', 'their', 'wife,', 'family,', 'and', 'colleagues.', 'MelvilPoupaud', 'DenisMénochet', 'SwannArlaud', 'ÉricCaravaca', 'FrançoisOzon']"
2929,tt0079182,Vengeance Is Mine,"['Chronological', 'exploits', 'of', 'Iwao', 'Enokizu,', 'a', 'murderous', 'thief', 'on', 'the', 'run.', 'KenOgata', 'RentarôMikuni', 'ChôchôMiyako', 'MitsukoBaishô', 'ShôheiImamura']"
